SEQ_LEN,LGT_LEN,TREE_SIZE,METHOD,AUC,MCC,T_SRC,T_DEST,T_LGT
1000,100,16,Ctrl,0.5258620689655172,0.3833788596267098,0.12014174319544421,0.40810458643541686,0.2641231648154305
1000,100,16,A-std:hm:100,0.9655172413793104,0.5845449426422678,0.12014174319544421,0.40810458643541686,0.2641231648154305
1000,100,16,F-std:100,0.5668103448275862,0.19199187458034558,0.12014174319544421,0.40810458643541686,0.2641231648154305
1000,100,16,N-:8:100,0.5053879310344828,0.3384566339208066,0.12014174319544421,0.40810458643541686,0.2641231648154305
1000,100,16,Ctrl,0.9243697478991597,0.18333969940564226,0.03883897508729364,0.040117469870343106,0.039478222478818374
1000,100,16,A-std:hm:100,0.9915966386554622,0.7041294762525789,0.03883897508729364,0.040117469870343106,0.039478222478818374
1000,100,16,F-std:100,0.5294117647058824,0.08574929257125442,0.03883897508729364,0.040117469870343106,0.039478222478818374
1000,100,16,N-:8:100,0.9873949579831933,0.5724780279075999,0.03883897508729364,0.040117469870343106,0.039478222478818374
1000,100,16,Ctrl,0.957983193277311,0.17869743453458892,0.1806577210879333,0.010804673016308032,0.09573119705212066
1000,100,16,A-std:hm:100,1.0,1.0,0.1806577210879333,0.010804673016308032,0.09573119705212066
1000,100,16,F-std:100,0.5378151260504201,0.08432399730978857,0.1806577210879333,0.010804673016308032,0.09573119705212066
1000,100,16,N-:8:100,0.9915966386554622,0.7041294762525789,0.1806577210879333,0.010804673016308032,0.09573119705212066
1000,100,16,Ctrl,0.533625730994152,0.11171236610195699,0.48288149149211995,0.0824013594568936,0.28264142547450677
1000,100,16,A-std:hm:100,0.8567251461988304,0.567480306535024,0.48288149149211995,0.0824013594568936,0.28264142547450677
1000,100,16,F-std:100,0.5906432748538012,0.15108236796222702,0.48288149149211995,0.0824013594568936,0.28264142547450677
1000,100,16,N-:8:100,0.7097953216374269,0.23574830671661484,0.48288149149211995,0.0824013594568936,0.28264142547450677
1000,100,16,Ctrl,0.5630252100840336,0.08866345921364069,0.16279923380485573,0.0430189866390149,0.10290911022193532
1000,100,16,A-std:hm:100,1.0,1.0,0.16279923380485573,0.0430189866390149,0.10290911022193532
1000,100,16,F-std:100,0.8151260504201681,0.18825584469478346,0.16279923380485573,0.0430189866390149,0.10290911022193532
1000,100,16,N-:8:100,1.0,1.0,0.16279923380485573,0.0430189866390149,0.10290911022193532
1000,100,16,Ctrl,0.616,0.1164445019479164,0.2793691406694585,0.19176221637178043,0.23556567852061946
1000,100,16,A-std:hm:100,0.9225,0.6877370065828721,0.2793691406694585,0.19176221637178043,0.23556567852061946
1000,100,16,F-std:100,0.6475,0.07453559924999299,0.2793691406694585,0.19176221637178043,0.23556567852061946
1000,100,16,N-:8:100,0.55975,0.07161148740394328,0.2793691406694585,0.19176221637178043,0.23556567852061946
1000,100,16,Ctrl,0.5309734513274336,0.21878937568300533,0.3418710236811175,0.07099123201552446,0.20643112784832096
1000,100,16,A-std:hm:100,0.9949431099873578,0.9312661473328351,0.3418710236811175,0.07099123201552446,0.20643112784832096
1000,100,16,F-std:100,0.6447534766118836,0.16617726774750258,0.3418710236811175,0.07099123201552446,0.20643112784832096
1000,100,16,N-:8:100,0.663716814159292,0.368312722702708,0.3418710236811175,0.07099123201552446,0.20643112784832096
1000,100,16,Ctrl,0.8739495798319328,0.08719541969901054,0.15283791691169998,0.16685429959653436,0.15984610825411716
1000,100,16,A-std:hm:100,1.0,1.0,0.15283791691169998,0.16685429959653436,0.15984610825411716
1000,100,16,F-std:100,0.9663865546218487,0.4396331549421287,0.15283791691169998,0.16685429959653436,0.15984610825411716
1000,100,16,N-:8:100,1.0,1.0,0.15283791691169998,0.16685429959653436,0.15984610825411716
1000,100,16,Ctrl,0.6296296296296297,0.1921835285153799,0.17514642750452528,0.33602116351929673,0.255583795511911
1000,100,16,A-std:hm:100,0.8638638638638638,0.6040922996698658,0.17514642750452528,0.33602116351929673,0.255583795511911
1000,100,16,F-std:100,0.8878878878878879,0.46909960700620856,0.17514642750452528,0.33602116351929673,0.255583795511911
1000,100,16,N-:8:100,0.5565565565565566,0.19011727515734336,0.17514642750452528,0.33602116351929673,0.255583795511911
1000,100,16,Ctrl,0.8318965517241379,0.07544089801119275,0.17201184822276638,0.10298487440212775,0.13749836131244708
1000,100,16,A-std:hm:100,1.0,1.0,0.17201184822276638,0.10298487440212775,0.13749836131244708
1000,100,16,F-std:100,0.5948275862068966,0.1888164868134598,0.17201184822276638,0.10298487440212775,0.13749836131244708
1000,100,16,N-:8:100,0.8038793103448276,0.7010887416930994,0.17201184822276638,0.10298487440212775,0.13749836131244708
1000,100,16,Ctrl,0.6554621848739496,0.06726727939963124,0.0178157789572839,0.0472010602212687,0.0325084195892763
1000,100,16,A-std:hm:100,1.0,1.0,0.0178157789572839,0.0472010602212687,0.0325084195892763
1000,100,16,F-std:100,0.6470588235294118,0.06726727939963124,0.0178157789572839,0.0472010602212687,0.0325084195892763
1000,100,16,N-:8:100,0.9663865546218487,0.4396331549421287,0.0178157789572839,0.0472010602212687,0.0325084195892763
1000,100,16,Ctrl,0.6206896551724138,0.28101069374935317,0.07946142699848552,0.04246315211436152,0.06096228955642352
1000,100,16,A-std:hm:100,0.6594827586206896,0.02973505167250263,0.07946142699848552,0.04246315211436152,0.06096228955642352
1000,100,16,F-std:100,0.6853448275862069,0.2123507433382009,0.07946142699848552,0.04246315211436152,0.06096228955642352
1000,100,16,N-:8:100,0.853448275862069,0.3446359620819529,0.07946142699848552,0.04246315211436152,0.06096228955642352
1000,100,16,Ctrl,0.572,0.15588157498742675,0.5119060477989944,0.6836039952748394,0.597755021536917
1000,100,16,A-std:hm:100,0.98,0.908428708510801,0.5119060477989944,0.6836039952748394,0.597755021536917
1000,100,16,F-std:100,0.6365000000000001,0.2409657986707497,0.5119060477989944,0.6836039952748394,0.597755021536917
1000,100,16,N-:8:100,0.696,0.0,0.5119060477989944,0.6836039952748394,0.597755021536917
1000,100,16,Ctrl,0.8991596638655462,0.15532475444691896,0.05282560745407159,0.0398132578639657,0.046319432659018646
1000,100,16,A-std:hm:100,0.8403361344537815,0.20498001542269695,0.05282560745407159,0.0398132578639657,0.046319432659018646
1000,100,16,F-std:100,0.9747899159663865,0.014678923792502562,0.05282560745407159,0.0398132578639657,0.046319432659018646
1000,100,16,N-:8:100,0.7815126050420168,0.17013204077378394,0.05282560745407159,0.0398132578639657,0.046319432659018646
1000,100,16,Ctrl,0.8177966101694916,0.3960912892638291,0.004946176824481646,0.1930639228808147,0.09900504985264817
1000,100,16,A-std:hm:100,0.8728813559322034,0.3384566339208066,0.004946176824481646,0.1930639228808147,0.09900504985264817
1000,100,16,F-std:100,0.6779661016949152,0.15944820103582016,0.004946176824481646,0.1930639228808147,0.09900504985264817
1000,100,16,N-:8:100,0.6440677966101696,0.2688064609902745,0.004946176824481646,0.1930639228808147,0.09900504985264817
1000,100,16,Ctrl,1.0,0.05527899928227821,0.03491776583337531,0.10605304019792594,0.07048540301565062
1000,100,16,A-std:hm:100,1.0,1.0,0.03491776583337531,0.10605304019792594,0.07048540301565062
1000,100,16,F-std:100,0.9747899159663865,0.49365724849494175,0.03491776583337531,0.10605304019792594,0.07048540301565062
1000,100,16,N-:8:100,1.0,1.0,0.03491776583337531,0.10605304019792594,0.07048540301565062
1000,100,16,Ctrl,0.5824175824175825,0.15783028725017373,0.4667764562888661,0.6334920365172206,0.5501342464030434
1000,100,16,A-std:hm:100,0.5033577533577533,0.2675282853697684,0.4667764562888661,0.6334920365172206,0.5501342464030434
1000,100,16,F-std:100,0.5161782661782662,0.25932765366754523,0.4667764562888661,0.6334920365172206,0.5501342464030434
1000,100,16,N-:8:100,0.6788766788766789,0.0,0.4667764562888661,0.6334920365172206,0.5501342464030434
1000,100,16,Ctrl,0.6890756302521008,0.0735553079757998,0.018502981596633685,0.001045665721729348,0.009774323659181516
1000,100,16,A-std:hm:100,1.0,1.0,0.018502981596633685,0.001045665721729348,0.009774323659181516
1000,100,16,F-std:100,0.5126050420168067,0.08866345921364069,0.018502981596633685,0.001045665721729348,0.009774323659181516
1000,100,16,N-:8:100,0.9495798319327731,0.368312722702708,0.018502981596633685,0.001045665721729348,0.009774323659181516
1000,100,16,Ctrl,0.75,0.05106429211881652,0.2281362593712674,0.06543383092656721,0.14678504514891733
1000,100,16,A-std:hm:100,1.0,1.0,0.2281362593712674,0.06543383092656721,0.14678504514891733
1000,100,16,F-std:100,0.5847457627118644,0.11579092614836003,0.2281362593712674,0.06543383092656721,0.14678504514891733
1000,100,16,N-:8:100,0.7076271186440678,0.15143053318554164,0.2281362593712674,0.06543383092656721,0.14678504514891733
1000,100,16,Ctrl,0.8907563025210085,0.10482848367219183,0.013569888420707929,0.017422084290683867,0.015495986355695898
1000,100,16,A-std:hm:100,0.6134453781512605,0.11424547834539117,0.013569888420707929,0.017422084290683867,0.015495986355695898
1000,100,16,F-std:100,0.6722689075630253,0.12964074471043288,0.013569888420707929,0.017422084290683867,0.015495986355695898
1000,100,16,N-:8:100,0.8067226890756303,0.18333969940564226,0.013569888420707929,0.017422084290683867,0.015495986355695898
1000,100,16,Ctrl,0.525462962962963,0.09674250033044865,0.33630907868444465,0.23084963866086536,0.283579358672655
1000,100,16,A-std:hm:100,0.9822530864197531,0.7934920476158722,0.33630907868444465,0.23084963866086536,0.283579358672655
1000,100,16,F-std:100,0.7253086419753086,0.043396303660274624,0.33630907868444465,0.23084963866086536,0.283579358672655
1000,100,16,N-:8:100,0.6273148148148149,0.2222222222222222,0.33630907868444465,0.23084963866086536,0.283579358672655
